,flux,z,f,enz,met_concentration,reaction,gpr
Ktex,0.14529185857281846,1.0,-9999.0,-9999.0,;k_p : 1.0;k_e : 1.0,k_e --> k_p,b1377 or b0241 or b0929 or b2215
PPNDH,0.1379019543660931,1.0,66.12474683782301,0.00013761912765446617,;h_c : 1.0;h2o_c : 1.0;phpyr_c : 0.02000000000856292;co2_c : 9.999999999761782e-05;pphn_c : 4.999999992621096e-07,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,b2599
PHETA1_reverse,0.1379019543660931,1.0,33.36833263579846,0.0001516252165642151,;akg_c : 4.999999992621096e-07;phpyr_c : 0.02000000000856292;phe__L_c : 3.260429160781446e-06;glu__L_c : 4.1164443673732045e-05,glu__L_c + phpyr_c --> akg_c + phe__L_c,b0928 or b4054 or b3770
NDPK3,0.13472953577900065,1.0,-1.319292946594737,0.00012030680988841897,;adp_c : 7.534877424624987e-07;cdp_c : 0.00010761728768058398;atp_c : 7.534877424624995e-06;ctp_c : 0.0021789363409082507,atp_c + cdp_c --> adp_c + ctp_c,b2518 or b0474
CYTK1,0.13472953577900065,1.0,2.8406384126680337,3.858862860479793e-05,;adp_c : 7.534877424624987e-07;cdp_c : 0.00010761728768058398;atp_c : 7.534877424624995e-06;cmp_c : 1.2766856971720227e-05,atp_c + cmp_c --> adp_c + cdp_c,b0910
CTPS2,0.11948674182751234,1.0,58.094343282765664,0.00018216960735497584,;utp_c : 0.02000000000856292;pi_c : 4.999999992620972e-07;ctp_c : 0.0021789363409082507;atp_c : 7.534877424624995e-06;adp_c : 7.534877424624987e-07;glu__L_c : 4.1164443673732045e-05;h_c : 1.0;h2o_c : 1.0;gln__L_c : 3.6068070442731983e-06,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,b2780
METS,0.1148970813378164,1.0,47.417828311460006,0.000327342112073551,;h_c : 1.0;5mthf_c : 0.02000000000856292;met__L_c : 0.00040000000034251683;hcys__L_c : 0.02000000000856292;thf_c : 4.999999992621096e-07,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,b4019 or b3829
MTHFR2,0.1148970813378164,1.0,6.184898135443671,0.00039129666854602726,;h_c : 1.0;5mthf_c : 0.02000000000856292;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;mlthf_c : 2.8097567170729636e-06,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,b3941
HSST,0.11456361265481546,1.0,24.2,0.00014211974159016475,;hom__L_c : 0.02000000000856292;succoa_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07;suchms_c : 0.02000000000856292,hom__L_c + succoa_c --> coa_c + suchms_c,b4013
SHSL1,0.11456361265481546,1.0,117.65744196313,0.00013222677583999115,;h_c : 1.0;cyst__L_c : 4.999999992621096e-07;suchms_c : 0.02000000000856292;succ_c : 4.999999992621096e-07;cys__L_c : 0.02000000000856292,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,b3939
CYSTL,0.11456361265481546,1.0,18.978215659790056,0.0002948144715578652,;nh4_c : 0.01999999225362017;h2o_c : 1.0;pyr_c : 4.999999992621096e-07;cyst__L_c : 4.999999992621096e-07;hcys__L_c : 0.02000000000856292,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,b3008 or b1622
AACPS4,0.11197104251391465,1.0,-9999.0,0.0005051865555499158,;amp_c : 7.534877424624987e-07;ppi_c : 6.697121669409311e-07;atp_c : 7.534877424624995e-06;hdcea_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;hdeACP_c : 4.999999992621096e-07,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c,b2836 and b1094
FACOAE161,0.11197104251391465,1.0,72.10420919445147,2.312209261174603e-05,;hdcoa_c : 1.9789872907597807e-05;h_c : 1.0;h2o_c : 1.0;hdcea_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,b0452
CTECOAI7_reverse,0.11197104251391465,1.0,-9.486380882991474,4.5011171513954e-05,;hdcoa_c : 1.9789872907597807e-05;hdd2coa_c : 4.999999992621096e-07,hdd2coa_c --> hdcoa_c,b3846
G3PD2_reverse,0.10348545549118171,1.0,25.416345563912248,3.0742620407616324e-05,;dhap_c : 0.0029660536037035483;h_c : 1.0;glyc3p_c : 0.02000000000856292;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,dhap_c + h_c + nadph_c --> glyc3p_c + nadp_c,b3608
TYRTA_reverse,0.10280884157903242,1.0,33.36833263579846,0.00014542261178150415,;akg_c : 4.999999992621096e-07;glu__L_c : 4.1164443673732045e-05;tyr__L_c : 3.957974583237633e-06;34hpp_c : 0.02000000000856292,34hpp_c + glu__L_c --> akg_c + tyr__L_c,b0928 or b4054 or b3770
PPND,0.10280884157903242,1.0,16.263113792654657,5.4575009128163244e-05,;co2_c : 9.999999999761782e-05;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;34hpp_c : 0.02000000000856292;pphn_c : 4.999999992621096e-07,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,b2600
AACPS3,0.09499986846844877,1.0,-9999.0,0.0004076778744197583,;amp_c : 7.534877424624987e-07;hdca_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;ppi_c : 6.697121669409311e-07;ACP_c : 4.999999992621096e-07;palmACP_c : 4.999999992621096e-07,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,b1094 and b2836
ACOAD7f_reverse,0.09499986846844877,1.0,-3.3574419631300074,1.8394761857849425e-05,;pmtcoa_c : 0.02000000000856292;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;hdd2coa_c : 4.999999992621096e-07,fadh2_c + hdd2coa_c --> fad_c + pmtcoa_c,b0221
FACOAE160,0.09499986846844877,1.0,89.946549293025,2.3432054747062175e-05,;h_c : 1.0;h2o_c : 1.0;hdca_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07;pmtcoa_c : 0.02000000000856292,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,b0452
FTHFLi,0.08285803552876375,1.0,13.396026856258189,-9999.0,;pi_c : 4.999999992620972e-07;atp_c : 7.534877424624995e-06;for_c : 1.8381800994924077e-06;adp_c : 7.534877424624987e-07;10fthf_c : 4.999999992621096e-07;thf_c : 4.999999992621096e-07,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,
PFL,0.08103214561938582,1.0,9.535530540069248,4.501785867743657e-05,;pyr_c : 4.999999992621096e-07;accoa_c : 1.252585455320618e-05;coa_c : 4.999999992621096e-07;for_c : 1.8381800994924077e-06,coa_c + pyr_c --> accoa_c + for_c,( b3951 and b3952 ) or ( b0902 and b0903 ) or ( b0902 and b3114 ) or ( b0903 and b0902 and b2579 )
HSTPT,0.0705182055583542,1.0,30.703973143741877,0.00023363666891866586,;imacp_c : 0.02000000000856292;akg_c : 4.999999992621096e-07;hisp_c : 4.999999992621096e-07;glu__L_c : 4.1164443673732045e-05,glu__L_c + imacp_c --> akg_c + hisp_c,b2021
PRATPP,0.0705182055583542,1.0,-9999.0,2.026134067978579e-05,;prbamp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;ppi_c : 6.697121669409311e-07;prbatp_c : 4.999999992621096e-07,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,b2026
ATPPRT,0.0705182055583542,1.0,-9999.0,0.0002970908853228405,;ppi_c : 6.697121669409311e-07;atp_c : 7.534877424624995e-06;prbatp_c : 4.999999992621096e-07;prpp_c : 0.00017211561694875066,atp_c + prpp_c --> ppi_c + prbatp_c,b2019
HISTD,0.0705182055583542,1.0,24.776733909663292,0.00029136340595182575,;h_c : 1.0;h2o_c : 1.0;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;histd_c : 4.999999992621096e-07;his__L_c : 4.999999992621096e-07,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,b2020
IGPDH,0.0705182055583542,1.0,14.371279018435,0.00020762662917658592,;imacp_c : 0.02000000000856292;h2o_c : 1.0;eig3p_c : 4.999999992621096e-07,eig3p_c --> h2o_c + imacp_c,b2022
IG3PS,0.0705182055583542,1.0,-9999.0,0.00010950902549760819,;h_c : 1.0;prlp_c : 4.999999992621096e-07;gln__L_c : 3.6068070442731983e-06;eig3p_c : 4.999999992621096e-07;aicar_c : 0.02000000000856292;glu__L_c : 4.1164443673732045e-05,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,b2023 and b2025
HISTP,0.0705182055583542,1.0,56.11782831146007,0.00020762662917658592,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;histd_c : 4.999999992621096e-07;hisp_c : 4.999999992621096e-07,h2o_c + hisp_c --> histd_c + pi_c,b2022
PRAMPC,0.0705182055583542,1.0,-9999.0,2.026134067978579e-05,;prbamp_c : 4.999999992621096e-07;h2o_c : 1.0;prfp_c : 0.02000000000856299,h2o_c + prbamp_c --> prfp_c,b2026
PRMICI,0.0705182055583542,1.0,33.12872098156501,5.099367327867676e-05,;prlp_c : 4.999999992621096e-07;prfp_c : 0.02000000000856299,prfp_c --> prlp_c,b2024
G1PACT,0.07033211812267837,1.0,27.102836414762407,6.0063262552971176e-05,;h_c : 1.0;gam1p_c : 8.61016439264279e-06;accoa_c : 1.252585455320618e-05;coa_c : 4.999999992621096e-07;acgam1p_c : 7.676470184758987e-06,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,b3730
PGAMT_reverse,0.07033211812267837,1.0,-9.48638088299138,0.00023221125624470201,;gam6p_c : 7.237148464189453e-07;gam1p_c : 8.61016439264279e-06,gam6p_c --> gam1p_c,b3176
GF6PTA,0.07033211812267837,1.0,6.467087936396632,0.0005940426514565784,;f6p_c : 4.999999992621096e-07;gam6p_c : 7.237148464189453e-07;glu__L_c : 4.1164443673732045e-05;gln__L_c : 3.6068070442731983e-06,f6p_c + gln__L_c --> gam6p_c + glu__L_c,b3729
UAGDP,0.07033211812267837,1.0,9.830354026733275,6.0063262552971176e-05,;utp_c : 0.02000000000856292;h_c : 1.0;ppi_c : 6.697121669409311e-07;uacgam_c : 0.02000000000856292;acgam1p_c : 7.676470184758987e-06,acgam1p_c + h_c + utp_c --> ppi_c + uacgam_c,b3730
FLDR2,0.06147510058117063,1.0,-9.48638088299128,6.168886700221706e-05,;nadp_c : 0.0020000000008562916;flxr_c : 4.999999992621096e-07;flxso_c : 5.172802842867221e-07;nadph_c : 0.02000000000856292;h_c : 1.0,2.0 flxso_c + nadph_c --> 2.0 flxr_c + h_c + nadp_c,( b3924 and b2895 ) or ( b3924 and b0684 )
ACCOAC,0.05793274017392644,1.0,35.69716358407207,0.0002729256407542746,;pi_c : 4.999999992620972e-07;hco3_c : 0.00019999999999523565;accoa_c : 1.252585455320618e-05;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;malcoa_c : 4.999999992621096e-07,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,b3256 and b2316 and b3255 and b0185
MCOATA,0.057931251474448754,1.0,-9999.0,0.00013432695571578889,;malACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07;malcoa_c : 4.999999992621096e-07,ACP_c + malcoa_c --> coa_c + malACP_c,b1094 and b1092
AACPS7,0.05792827407549339,1.0,-9999.0,0.00026925941167186797,;amp_c : 7.534877424624987e-07;ddcaACP_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;ppi_c : 6.697121669409311e-07;ddca_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c,b1094 and b2836
3OAS140,0.05792827407549339,1.0,-9999.0,0.00016217946850929026,;malACP_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 9.999999999761782e-05;ddcaACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;3omrsACP_c : 4.999999992621096e-07,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,b2323 or b1095
FACOAE120,0.05792827407549339,1.0,77.1246378699644,2.3380714491740877e-05,;ddca_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;coa_c : 4.999999992621096e-07;ddcacoa_c : 0.00014981135675225964,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c,b0452
3OAR140,0.05792827407549339,1.0,-9999.0,0.00031638120941264485,;h_c : 1.0;nadph_c : 0.02000000000856292;3omrsACP_c : 4.999999992621096e-07;3hmrsACP_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,b1093
AGPAT161,0.05598552125695733,1.0,-9999.0,2.6683710275861173e-06,;ACP_c : 4.999999992621096e-07;pa161_c : 4.999999992621096e-07;hdeACP_c : 4.999999992621096e-07;1hdec9eg3p_c : 4.999999992621096e-07,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,b3018
APG3PAT161,0.05598552125695733,1.0,-9999.0,0.00012816045027340208,;pi_c : 4.999999992620972e-07;1hdec9eg3p_c : 4.999999992621096e-07;hdceap_c : 4.999999992621096e-07;h_c : 1.0;glyc3p_c : 0.02000000000856292,glyc3p_c + hdceap_c --> 1hdec9eg3p_c + h_c + pi_c,b3059
ACPPAT161,0.05598552125695733,1.0,-9999.0,6.556748445876804e-05,;pi_c : 4.999999992620972e-07;ACP_c : 4.999999992621096e-07;hdceap_c : 4.999999992621096e-07;hdeACP_c : 4.999999992621096e-07;h_c : 1.0,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,b1094 and b1090
PSSA161,0.05598552125695733,1.0,-9999.0,4.561938728331498e-05,;cdpdhdec9eg_c : 4.999999992621096e-07;h_c : 1.0;ps161_c : 4.999999992621096e-07;cmp_c : 1.2766856971720227e-05;ser__L_c : 4.999999992621096e-07,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,b2585
PE161abcpp,0.05598552125695733,1.0,-9999.0,-9999.0,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;pe161_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;pe161_p : 1.0,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,b0914
PSD161,0.05598552125695733,1.0,31.453467819388013,7.073861159889517e-05,;h_c : 1.0;ps161_c : 4.999999992621096e-07;pe161_c : 4.999999992621096e-07;co2_c : 9.999999999761782e-05,h_c + ps161_c --> co2_c + pe161_c,b4160
DASYN161,0.05598552125695733,1.0,-9999.0,6.271215770903118e-06,;cdpdhdec9eg_c : 4.999999992621096e-07;h_c : 1.0;ppi_c : 6.697121669409311e-07;ctp_c : 0.0021789363409082507;pa161_c : 4.999999992621096e-07,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,b0175
APG3PAT160,0.047499934234224384,1.0,-9999.0,5.72688393320372e-05,;pi_c : 4.999999992620972e-07;1hdecg3p_c : 4.999999992621096e-07;glyc3p_c : 0.02000000000856292;hdcap_c : 4.999999992621096e-07;h_c : 1.0,glyc3p_c + hdcap_c --> 1hdecg3p_c + h_c + pi_c,b3059
ACPPAT160,0.047499934234224384,1.0,-9999.0,0.0001105631518993713,;h_c : 1.0;ACP_c : 4.999999992621096e-07;palmACP_c : 4.999999992621096e-07;hdcap_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07,h_c + palmACP_c + pi_c --> ACP_c + hdcap_c,b1094 and b1090
PSD160,0.047499934234224384,1.0,31.453467819388013,7.076623697907911e-05,;h_c : 1.0;pe160_c : 4.999999992621096e-07;co2_c : 9.999999999761782e-05;ps160_c : 4.999999992621096e-07,h_c + ps160_c --> co2_c + pe160_c,b4160
AGPAT160,0.047499934234224384,1.0,-9999.0,2.6634501516406823e-06,;palmACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;pa160_c : 4.999999992621096e-07;1hdecg3p_c : 4.999999992621096e-07,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,b3018
PE160abcpp,0.047499934234224384,1.0,-9999.0,-9999.0,;pe160_p : 1.0;pi_c : 4.999999992620972e-07;h2o_c : 1.0;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;pe160_c : 4.999999992621096e-07,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,b0914
PSSA160,0.047499934234224384,1.0,-9999.0,4.644596348096131e-05,;h_c : 1.0;cmp_c : 1.2766856971720227e-05;ser__L_c : 4.999999992621096e-07;ps160_c : 4.999999992621096e-07;cdpdhdecg_c : 4.999999992621096e-07,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,b2585
DASYN160,0.047499934234224384,1.0,-9999.0,6.288103667874149e-06,;h_c : 1.0;ppi_c : 6.697121669409311e-07;pa160_c : 4.999999992621096e-07;ctp_c : 0.0021789363409082507;cdpdhdecg_c : 4.999999992621096e-07,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c,b0175
TRPS1,0.042311072204767264,1.0,31.43564050792792,0.0002909099783820192,;g3p_c : 0.01391462294057237;trp__L_c : 4.999999992621096e-07;h2o_c : 1.0;3ig3p_c : 0.02000000000856292;ser__L_c : 4.999999992621096e-07,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,b1260 and b1261
ANPRT,0.042311072204767264,1.0,49.08234009857365,0.0001336792470429256,;anth_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;prpp_c : 0.00017211561694875066;pran_c : 0.0021102334448787974,anth_c + prpp_c --> ppi_c + pran_c,b1263
ANS,0.042311072204767264,1.0,130.4809431041146,0.000276081760104232,;anth_c : 4.999999992621096e-07;pyr_c : 4.999999992621096e-07;gln__L_c : 3.6068070442731983e-06;h_c : 1.0;chor_c : 0.000744652169084726;glu__L_c : 4.1164443673732045e-05,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,b1263 and b1264
IGPS,0.042311072204767264,1.0,106.85346781938802,0.00011633734885654355,;h_c : 1.0;h2o_c : 1.0;co2_c : 9.999999999761782e-05;2cpr5p_c : 0.02000000000856292;3ig3p_c : 0.02000000000856292,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,b1262
PRAIi,0.042311072204767264,1.0,0.0,0.00011633734885654355,;pran_c : 0.0021102334448787974;2cpr5p_c : 0.02000000000856292,pran_c --> 2cpr5p_c,b1262
ALAR,0.031025985813698753,1.0,-0.0,1.057485378060364e-05,;ala__L_c : 4.999999992621096e-07;ala__D_c : 4.999999992621096e-07,ala__L_c --> ala__D_c,b1190 or b4053
KDOCT2,0.028964137037746696,1.0,86.18638188305272,5.289862866222455e-05,;ctp_c : 0.0021789363409082507;ppi_c : 6.697121669409311e-07;kdo_c : 0.02000000000856292;ckdo_c : 4.999999992621096e-07,ctp_c + kdo_c --> ckdo_c + ppi_c,b0918
UAGAAT,0.028964137037746696,1.0,-9999.0,6.06083243585875e-05,;ACP_c : 4.999999992621096e-07;uacgam_c : 0.02000000000856292;u3aga_c : 0.02000000000856292;3hmrsACP_c : 4.999999992621096e-07,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c,b1094 and b0181
KDOPS,0.028964137037746696,1.0,94.75914264897453,0.0003445380185953856,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;pep_c : 0.0007832781405536207;kdo8p_c : 4.999999992621096e-07;ara5p_c : 5.423427173815665e-05,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,b1215
A5PISO,0.028964137037746696,1.0,-3.400000000000435,1.7744462862240643e-05,;ara5p_c : 5.423427173815665e-05;ru5p__D_c : 5.295354334494958e-06,ru5p__D_c --> ara5p_c,b3197 or b2708
U23GAAT,0.028964137037746696,1.0,-9999.0,8.05419793691325e-06,;u3hga_c : 4.999999992621096e-07;h_c : 1.0;u23ga_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;3hmrsACP_c : 4.999999992621096e-07,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c,b0179
KDOPP,0.028964137037746696,1.0,21.789107329895067,1.6088854019706166e-05,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;kdo_c : 0.02000000000856292;kdo8p_c : 4.999999992621096e-07,h2o_c + kdo8p_c --> kdo_c + pi_c,b3198
UHGADA,0.028964137037746696,1.0,57.670168410033696,1.3009303449367385e-05,;u3hga_c : 4.999999992621096e-07;ac_c : 0.0001370065602637059;h2o_c : 1.0;u3aga_c : 0.02000000000856292,h2o_c + u3aga_c --> ac_c + u3hga_c,b0096
GLUR_reverse,0.020683990542465835,1.0,1.888871279185496,8.482077710566172e-06,;glu__D_c : 1.568213277117541e-05;glu__L_c : 4.1164443673732045e-05,glu__L_c --> glu__D_c,b3967
PAPPT3,0.020683990542465835,1.0,47.8551018645569,3.2728967703050085e-06,;ump_c : 4.999999992621096e-07;ugmda_c : 0.02000000000856292;uagmda_c : 2.4918702834388564e-06;udcpp_c : 0.02000000000856292,udcpp_c + ugmda_c --> uagmda_c + ump_c,b0087
UAPGR,0.020683990542465835,1.0,37.50964597326664,5.0575563693507115e-06,;uaccg_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;uamr_c : 0.02000000000856292;nadph_c : 0.02000000000856292;h_c : 1.0,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,b3972
UAAGDS,0.020683990542465835,1.0,60.48346881938807,3.8311059649806e-05,;pi_c : 4.999999992620972e-07;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;ugmd_c : 0.0010167185838998135;26dap__M_c : 0.0034039900697964112;uamag_c : 0.02000000000856292,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,b0085
UAMAS,0.020683990542465835,1.0,45.171061080138735,2.2007930087819826e-05,;pi_c : 4.999999992620972e-07;uamr_c : 0.02000000000856292;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;uama_c : 0.00031166084997771165;ala__L_c : 4.999999992621096e-07,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,b0091
UAGCVT,0.020683990542465835,1.0,58.401482747547774,7.803087665721455e-05,;uaccg_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07;uacgam_c : 0.02000000000856292;pep_c : 0.0007832781405536207,pep_c + uacgam_c --> pi_c + uaccg_c,b3189
UGMDDS,0.020683990542465835,1.0,41.15116104241102,1.7038149927300005e-05,;pi_c : 4.999999992620972e-07;alaala_c : 0.00013805421643553798;atp_c : 7.534877424624995e-06;h_c : 1.0;ugmda_c : 0.02000000000856292;adp_c : 7.534877424624987e-07;ugmd_c : 0.0010167185838998135,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,b0086
ALAALAr,0.020683990542465835,1.0,17.84234009857382,3.829779265591466e-05,;h_c : 1.0;alaala_c : 0.00013805421643553798;atp_c : 7.534877424624995e-06;pi_c : 4.999999992620972e-07;adp_c : 7.534877424624987e-07;ala__D_c : 4.999999992621096e-07,2.0 ala__D_c + atp_c --> adp_c + alaala_c + h_c + pi_c,b0381 or b0092
UDCPDP,0.020683990542465835,1.0,36.88910732989507,3.068896261839737e-05,;h_c : 1.0;h2o_c : 1.0;pi_c : 4.999999992620972e-07;udcpp_c : 0.02000000000856292;udcpdp_c : 4.999999992621096e-07,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,b1278 or b0841 or b3057
UAGPT3,0.020683990542465835,1.0,33.41737332239201,1.2780374138114064e-05,;h_c : 1.0;udp_c : 4.767047361491144e-05;uaagmda_c : 4.999999992621096e-07;uacgam_c : 0.02000000000856292;uagmda_c : 2.4918702834388564e-06,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c,b0090
UAMAGS,0.020683990542465835,1.0,33.19205371251607,9.306527759018022e-06,;pi_c : 4.999999992620972e-07;glu__D_c : 1.568213277117541e-05;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07;uama_c : 0.00031166084997771165;uamag_c : 0.02000000000856292,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,b0088
RNTR3c2,0.02011009689427753,1.0,65.76333373101221,5.783155981754421e-05,;h_c : 1.0;h2o_c : 1.0;flxr_c : 4.999999992621096e-07;flxso_c : 5.172802842867221e-07;ctp_c : 0.0021789363409082507;dctp_c : 0.0007832781405536624,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c,( b2895 and b4238 ) or ( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b0684 and b4238 )
RNTR2c2,0.02011009689427753,1.0,41.42474783782293,6.660102736268508e-05,;h_c : 1.0;h2o_c : 1.0;flxr_c : 4.999999992621096e-07;flxso_c : 5.172802842867221e-07;dgtp_c : 4.999999992621096e-07;gtp_c : 4.999999992621096e-07,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c,( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b2895 and b4238 ) or ( b0684 and b4238 )
DHFR,0.01997462524174376,1.0,56.596026856257964,2.0452428201905073e-05,;dhf_c : 0.015417916258688448;nadp_c : 0.0020000000008562916;nadph_c : 0.02000000000856292;thf_c : 4.999999992621096e-07;h_c : 1.0,dhf_c + h_c + nadph_c --> nadp_c + thf_c,b1606 or b0048
RNTR1c2,0.019476655266523518,1.0,56.74801292809811,3.945296617392365e-05,;h_c : 1.0;h2o_c : 1.0;flxr_c : 4.999999992621096e-07;flxso_c : 5.172802842867221e-07;atp_c : 7.534877424624995e-06;datp_c : 0.0007832781405536624,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c,( b0684 and b4238 ) or ( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b2895 and b4238 )
NDPK4,0.019476655266523518,1.0,-0.040638412668047685,2.3640877891923386e-05,;dtdp_c : 0.0003580231275398343;adp_c : 7.534877424624987e-07;dttp_c : 0.0013271610868058655;atp_c : 7.534877424624995e-06,atp_c + dtdp_c --> adp_c + dttp_c,b0474 or b2518
NDPK6,0.01947665526645892,1.0,8.467087936396547,3.055887598240836e-05,;dutp_c : 0.0005225645322425643;adp_c : 7.534877424624987e-07;atp_c : 7.534877424624995e-06;dudp_c : 0.002492081834096837,atp_c + dudp_c --> adp_c + dutp_c,b0474 or b2518
TMDS,0.01947665526645892,1.0,41.26708793639685,2.228388172958229e-05,;dhf_c : 0.015417916258688448;dump_c : 0.02000000000856292;dtmp_c : 1.2766856971720272e-05;mlthf_c : 2.8097567170729636e-06,dump_c + mlthf_c --> dhf_c + dtmp_c,b2827
GTHOr,0.01947665526645892,1.0,3.2987533031616447,3.66743589716406e-05,;h_c : 1.0;gthrd_c : 0.02000000000856292;gthox_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,b3500
