,flux,z,f,enz,met_concentration,reaction,gpr
PRAIS,0.3340188583086682,1.0,-9999.0,0.00034194252803650203,;pi_c : 4.999999992620972e-07;atp_c : 5.411968104158758e-05;air_c : 4.999999992621096e-07;adp_c : 5.411968104158752e-06;fpram_c : 4.999999992621096e-07;h_c : 1.0,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,b2499
PRFGS,0.3340188583086682,1.0,-9999.0,0.0009371263565061708,;pi_c : 4.999999992620972e-07;atp_c : 5.411968104158758e-05;adp_c : 5.411968104158752e-06;glu__L_c : 5.731168982612922e-06;h_c : 1.0;h2o_c : 1.0;gln__L_c : 2.5906094527388015e-05;fgam_c : 5.826532503036779e-05;fpram_c : 4.999999992621096e-07,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,b2557
GLUPRT,0.3340188583086682,1.0,80.30584223955847,8.592011507184581e-05,;pram_c : 0.02000000000856292;h2o_c : 1.0;ppi_c : 3.4549857648675275e-05;gln__L_c : 2.5906094527388015e-05;glu__L_c : 5.731168982612922e-06;prpp_c : 0.0012362301025760926,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,b2312
PRAGSr,0.3340188583086682,1.0,30.23836695483171,0.00021312444380766044,;pram_c : 0.02000000000856292;atp_c : 5.411968104158758e-05;pi_c : 4.999999992620972e-07;adp_c : 5.411968104158752e-06;gly_c : 4.999999992621096e-07;gar_c : 0.02000000000856292;h_c : 1.0,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,b4005
AIRC2,0.3338526007662025,1.0,78.40545389012401,2.3762970534279364e-05,;pi_c : 4.999999992620972e-07;hco3_c : 2.7845228788500242e-05;5caiz_c : 4.999999992621096e-07;atp_c : 5.411968104158758e-05;air_c : 4.999999992621096e-07;adp_c : 5.411968104158752e-06;h_c : 1.0,air_c + atp_c + hco3_c --> 5caiz_c + adp_c + h_c + pi_c,b0522
PRASCSi,0.3338526007662025,1.0,42.909645973266706,0.0007152659496759006,;pi_c : 4.999999992620972e-07;asp__L_c : 4.999999992621096e-07;25aics_c : 0.02000000000856292;atp_c : 5.411968104158758e-05;h_c : 1.0;adp_c : 5.411968104158752e-06;5aizc_c : 4.999999992621096e-07,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,b2476
ADSL2r,0.3338526007662025,1.0,14.357440963129843,0.00031866107089605284,;aicar_c : 0.02000000000856292;fum_c : 3.2432556969979344e-05;25aics_c : 0.02000000000856292,25aics_c --> aicar_c + fum_c,b1131
AIRC3_reverse,0.3338526007662025,1.0,38.1,0.00012683759396369578,;5aizc_c : 4.999999992621096e-07;5caiz_c : 4.999999992621096e-07,5caiz_c --> 5aizc_c,b0523
VALTA_reverse,0.315488225044206,1.0,-6.7670879363967416,0.00033952428487956315,;akg_c : 4.999999992621096e-07;3mob_c : 3.8034180443131095e-05;glu__L_c : 5.731168982612922e-06;val__L_c : 0.02000000000856292,3mob_c + glu__L_c --> akg_c + val__L_c,b3770
NDPK2,0.2975614868883676,1.0,-12.757440963129827,0.0001870289289436982,;utp_c : 0.02000000000856292;adp_c : 5.411968104158752e-06;udp_c : 5.18670125545646e-06;atp_c : 5.411968104158758e-05,atp_c + udp_c --> adp_c + utp_c,b0474 or b2518
DDPA,0.2841430866676834,1.0,123.55744196313007,7.67491459204327e-05,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;2dda7p_c : 4.999999992621096e-07;pep_c : 0.02000000000856292;e4p_c : 0.02000000000856292,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,b0754 or b2601 or b1704
DHQS,0.2841430866676834,1.0,168.41782831146008,3.934390083018833e-05,;pi_c : 4.999999992620972e-07;2dda7p_c : 4.999999992621096e-07;3dhq_c : 4.999999992621096e-07,2dda7p_c --> 3dhq_c + pi_c,b3389
DHQTi,0.2841430866676834,1.0,-14.571280018435228,3.674408900420493e-05,;3dhsk_c : 0.001109745272374513;h2o_c : 1.0;3dhq_c : 4.999999992621096e-07,3dhq_c --> 3dhsk_c + h2o_c,b1693
SHK3Dr,0.2841430866676834,1.0,103.10964697326688,0.0001812761402607944,;nadp_c : 0.0020000000008562916;skm_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;3dhsk_c : 0.001109745272374513,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,b3281 or b1692
PSCVT,0.2841430866676834,1.0,40.08616194469499,0.0001732513610508603,;pi_c : 4.999999992620972e-07;3psme_c : 0.017411580753073877;pep_c : 0.02000000000856292;skm5p_c : 0.02000000000856292,pep_c + skm5p_c --> 3psme_c + pi_c,b0908
CHORS,0.2841430866676834,1.0,96.91782831145997,7.354908492932629e-05,;pi_c : 4.999999992620972e-07;3psme_c : 0.017411580753073877;chor_c : 0.0002094683955967488,3psme_c --> chor_c + pi_c,b2329
SHKK,0.2841430866676834,1.0,-13.590354026733355,8.882428382688839e-05,;h_c : 1.0;adp_c : 5.411968104158752e-06;skm_c : 4.999999992621096e-07;skm5p_c : 0.02000000000856292;atp_c : 5.411968104158758e-05,atp_c + skm_c --> adp_c + h_c + skm5p_c,b3390 or b0388
UMPK,0.2818467941527538,1.0,8.64801292809828,0.00016596459213632096,;ump_c : 2.492081834037653e-06;adp_c : 5.411968104158752e-06;udp_c : 5.18670125545646e-06;atp_c : 5.411968104158758e-05,atp_c + ump_c --> adp_c + udp_c,b0910 or b0171
DHDPRy,0.27656084807182424,1.0,0.20964597326664247,0.00015779662069121612,;h_c : 1.0;nadp_c : 0.0020000000008562916;23dhdp_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;thdp_c : 0.02000000000856292,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,b0031
SDPDS,0.27656084807182424,1.0,12.757440963129923,7.407443950831582e-06,;succ_c : 4.999999992621096e-07;sl26da_c : 4.999999992621096e-07;26dap_LL_c : 0.00031953639418614774;h2o_c : 1.0,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,b2472
DAPE,0.27656084807182424,1.0,-8.968333633234923,2.7627367843578458e-05,;26dap_LL_c : 0.00031953639418614774;26dap__M_c : 0.02000000000856292,26dap_LL_c --> 26dap__M_c,b3809
THDPS,0.27656084807182424,1.0,7.1287209815649994,0.0009568269128700337,;thdp_c : 0.02000000000856292;h2o_c : 1.0;sl2a6o_c : 4.999999992621096e-07;succoa_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,b0166
SDPTA_reverse,0.27656084807182424,1.0,7.090353026733159,0.00040750011815540537,;akg_c : 4.999999992621096e-07;sl26da_c : 4.999999992621096e-07;sl2a6o_c : 4.999999992621096e-07;glu__L_c : 5.731168982612922e-06,glu__L_c + sl2a6o_c --> akg_c + sl26da_c,b2662 or b1302 or b3359 or b1748 or b0907
DHDPS,0.27656084807182424,1.0,99.54131234003147,0.0002183852958900765,;h_c : 1.0;h2o_c : 1.0;aspsa_c : 0.00013894387788614755;pyr_c : 1.3223265105347658e-05;23dhdp_c : 4.999999992621096e-07,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,b2478
ECOAH3,0.265326162387737,1.0,14.571280018435138,0.0004634312980118476,;h2o_c : 1.0;3hocoa_c : 0.00018646596236335063;oc2coa_c : 4.999999992621096e-07,3hocoa_c --> h2o_c + oc2coa_c,b2341 or b3846
ECOAH4,0.265326162387737,1.0,14.571280018435138,0.0004913461163821007,;3hdcoa_c : 0.00018646596236335063;h2o_c : 1.0;dc2coa_c : 4.999999992621096e-07,3hdcoa_c --> dc2coa_c + h2o_c,b2341 or b3846
ACACT5r,0.265326162387737,1.0,-14.571280018435083,0.00022142988975064478,;3oddcoa_c : 1.770996265282406e-05;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07;dcacoa_c : 4.999999992621096e-07,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,b3845 or b2342
ECOAH1,0.265326162387737,1.0,14.48511807374003,0.00047391934179408143,;b2coa_c : 5.169866999727173e-07;h2o_c : 1.0;3hbcoa_c : 0.0006203383161188023,3hbcoa_c --> b2coa_c + h2o_c,b2341 or b3846
HACD5,0.265326162387737,1.0,5.690354026733305,0.0005085719493864071,;h_c : 1.0;nadh_c : 0.0007084583731630467;3oddcoa_c : 1.770996265282406e-05;nad_c : 0.007084583731630468;3hddcoa_c : 0.00018646596236335063,3oddcoa_c + h_c + nadh_c --> 3hddcoa_c + nad_c,b3846 or b2341
HACD4,0.265326162387737,1.0,5.890354026733274,0.0005304281827991249,;3hdcoa_c : 0.00018646596236335063;3odcoa_c : 1.913801709758091e-05;nadh_c : 0.0007084583731630467;nad_c : 0.007084583731630468;h_c : 1.0,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c,b3846 or b2341
HACD2,0.265326162387737,1.0,0.19035302673316323,0.00052386823635338,;3ohcoa_c : 4.999999992621096e-07;h_c : 1.0;nadh_c : 0.0007084583731630467;nad_c : 0.007084583731630468;3hhcoa_c : 0.0002094683955967488,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c,b3846 or b2341
ACOAD4f_reverse,0.265326162387737,1.0,18.97127901843499,1.8471884862298505e-05,;dc2coa_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07;fad_c : 0.02000000000856292;dcacoa_c : 4.999999992621096e-07,dc2coa_c + fadh2_c --> dcacoa_c + fad_c,b0221
ACACT3r,0.265326162387737,1.0,-5.3712790184350006,0.00030642109204286614,;hxcoa_c : 0.02000000000856292;3oocoa_c : 0.02000000000856292;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,b2342 or b3845
ACACT1r,0.265326162387737,1.0,28.557441963130003,0.0001653639939783457,;aacoa_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292,2.0 accoa_c --> aacoa_c + coa_c,b2342 or b2224 or b3845
ECOAH2,0.265326162387737,1.0,14.57128001843519,0.00042162999547574597,;hx2coa_c : 4.999999992621096e-07;h2o_c : 1.0;3hhcoa_c : 0.0002094683955967488,3hhcoa_c --> h2o_c + hx2coa_c,b2341 or b3846
ACOAD2f_reverse,0.265326162387737,1.0,-9.457441963130002,1.8471884862298505e-05,;hxcoa_c : 0.02000000000856292;hx2coa_c : 4.999999992621096e-07;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07,fadh2_c + hx2coa_c --> fad_c + hxcoa_c,b0221
HACD1,0.265326162387737,1.0,-9.209646973266652,0.0005273064724021433,;h_c : 1.0;3hbcoa_c : 0.0006203383161188023;nadh_c : 0.0007084583731630467;aacoa_c : 4.999999992621096e-07;nad_c : 0.007084583731630468,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c,b3846 or b2341
ACACT4r,0.265326162387737,1.0,-14.571280018435047,0.00025843263995654474,;3odcoa_c : 1.913801709758091e-05;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07;occoa_c : 4.999999992621096e-07,accoa_c + occoa_c --> 3odcoa_c + coa_c,b2342 or b3845
ACOAD5f_reverse,0.265326162387737,1.0,21.771279018435,1.8471884862298505e-05,;dd2coa_c : 4.999999992621096e-07;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;ddcacoa_c : 4.999999992621096e-07,dd2coa_c + fadh2_c --> ddcacoa_c + fad_c,b0221
ACACT2r,0.265326162387737,1.0,-7.771279018434999,0.00024086169283874922,;3ohcoa_c : 4.999999992621096e-07;btcoa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,b2342 or b3845
ACOAD1fr,0.265326162387737,1.0,12.757440963129973,0.0002687089223512639,;btcoa_c : 4.999999992621096e-07;b2coa_c : 5.169866999727173e-07;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07,b2coa_c + fadh2_c --> btcoa_c + fad_c,b1695
HACD3,0.265326162387737,1.0,23.81907400829822,0.0005164811460782478,;h_c : 1.0;3oocoa_c : 0.02000000000856292;nadh_c : 0.0007084583731630467;3hocoa_c : 0.00018646596236335063;nad_c : 0.007084583731630468,3oocoa_c + h_c + nadh_c --> 3hocoa_c + nad_c,b3846 or b2341
ACOAD3f_reverse,0.265326162387737,1.0,21.771279018435,1.8471884862298505e-05,;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;occoa_c : 4.999999992621096e-07;oc2coa_c : 4.999999992621096e-07,fadh2_c + oc2coa_c --> fad_c + occoa_c,b0221
ECOAH5,0.265326162387737,1.0,14.571280018435138,0.000454181737463477,;h2o_c : 1.0;dd2coa_c : 4.999999992621096e-07;3hddcoa_c : 0.00018646596236335063,3hddcoa_c --> dd2coa_c + h2o_c,b2341 or b3846
DAPDC,0.25584351807202665,1.0,70.5670889363968,8.204279783419377e-05,;h_c : 1.0;co2_c : 1.3922614394250121e-05;26dap__M_c : 0.02000000000856292;lys__L_c : 4.999999992621096e-07,26dap__M_c + h_c --> co2_c + lys__L_c,b2838
ORPT_reverse,0.24662405273497057,1.0,21.983602907824928,0.0003236756538906181,;orot_c : 0.02000000000856292;ppi_c : 3.4549857648675275e-05;orot5p_c : 2.723191006148181e-06;prpp_c : 0.0012362301025760926,orot_c + prpp_c --> orot5p_c + ppi_c,b3642
ASPCT,0.24662405273497057,1.0,12.757440963129891,0.00024404029273042706,;cbp_c : 4.999999992621096e-07;h_c : 1.0;asp__L_c : 4.999999992621096e-07;cbasp_c : 1.602748314875118e-05;pi_c : 4.999999992620972e-07,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,( b4244 and b4245 ) or b4245
DHORTS_reverse,0.24662405273497057,1.0,-14.571280018435196,0.0003911671058146123,;dhor__S_c : 0.00036647161992061484;h_c : 1.0;h2o_c : 1.0;cbasp_c : 1.602748314875118e-05,cbasp_c + h_c --> dhor__S_c + h2o_c,b1062
OMPDC,0.24662405273497057,1.0,55.567088936396665,7.521519808359075e-05,;ump_c : 2.492081834037653e-06;h_c : 1.0;orot5p_c : 2.723191006148181e-06;co2_c : 1.3922614394250121e-05,h_c + orot5p_c --> co2_c + ump_c,b1281
DHORDfum,0.246624050755061,1.0,50.84550542207052,-9999.0,;succ_c : 4.999999992621096e-07;orot_c : 0.02000000000856292;dhor__S_c : 0.00036647161992061484;fum_c : 3.2432556969979344e-05,dhor__S_c + fum_c --> orot_c + succ_c,
CHORM,0.24109878525863718,1.0,36.67128001843519,8.234402590149309e-05,;chor_c : 0.0002094683955967488;pphn_c : 4.999999992621096e-07,chor_c --> pphn_c,b2599 or b2600
ADSS,0.2231459528705646,1.0,31.37356958622815,0.0008892967288835944,;pi_c : 4.999999992620972e-07;asp__L_c : 4.999999992621096e-07;dcamp_c : 4.999999992621096e-07;h_c : 1.0;gdp_c : 4.999999992621096e-07;imp_c : 0.02000000000856292;gtp_c : 2.9832196241931154e-05,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,b4177
ADSL1r,0.2231459528705646,1.0,10.314881926259744,0.00031948797827840455,;amp_c : 5.411968104158752e-06;dcamp_c : 4.999999992621096e-07;fum_c : 3.2432556969979344e-05,dcamp_c --> amp_c + fum_c,b1131
ARGSS,0.22052758296280217,1.0,14.557440963129832,0.0010916640438876335,;h_c : 1.0;asp__L_c : 4.999999992621096e-07;ppi_c : 3.4549857648675275e-05;citr__L_c : 0.0003052660161617126;atp_c : 5.411968104158758e-05;argsuc_c : 4.999999992621096e-07;amp_c : 5.411968104158752e-06,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,b3172
ARGSL,0.22052758296280217,1.0,1.9970536147997695,0.0002802159348153465,;fum_c : 3.2432556969979344e-05;arg__L_c : 5.581311219735733e-05;argsuc_c : 4.999999992621096e-07,argsuc_c --> arg__L_c + fum_c,b3960
OCBT,0.22052758296280217,1.0,36.9178283114601,0.00017719784975537488,;cbp_c : 4.999999992621096e-07;h_c : 1.0;citr__L_c : 0.0003052660161617126;orn_c : 0.005854553967638523;pi_c : 4.999999992620972e-07,cbp_c + orn_c --> citr__L_c + h_c + pi_c,b4254 or b0273
ACODA,0.22052758296263875,1.0,-6.803839055305091,9.977294565937086e-05,;ac_c : 0.000984057327574355;h2o_c : 1.0;acorn_c : 4.999999992621096e-07;orn_c : 0.005854553967638523,acorn_c + h2o_c --> ac_c + orn_c,b3957
AGPR_reverse,0.22052758296263875,1.0,20.62747428472671,9.176423281373514e-05,;h_c : 1.0;acg5sa_c : 0.02000000000856292;pi_c : 4.999999992620972e-07;nadp_c : 0.0020000000008562916;acg5p_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c,b3958
ACOTA_reverse,0.22052758296263875,1.0,21.819074008298163,0.00029515136841504853,;akg_c : 4.999999992621096e-07;acg5sa_c : 0.02000000000856292;acorn_c : 4.999999992621096e-07;glu__L_c : 5.731168982612922e-06,acg5sa_c + glu__L_c --> acorn_c + akg_c,b2662 or b1748 or b3359 or b1302
ACGK,0.22052758296263875,1.0,-6.919074008298313,0.00019806279402197628,;acg5p_c : 4.999999992621096e-07;adp_c : 5.411968104158752e-06;acglu_c : 0.0004861320074141147;atp_c : 5.411968104158758e-05,acglu_c + atp_c --> acg5p_c + adp_c,b3959
ACGS,0.22052758296263875,1.0,46.37651497142812,1.3217468993437406e-05,;h_c : 1.0;acglu_c : 0.0004861320074141147;glu__L_c : 5.731168982612922e-06;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,b2818
THRD_L,0.21660375585206282,1.0,34.889107329895,0.00013380070553943373,;nh4_c : 0.02000000000856292;2obut_c : 0.02000000000856292;thr__L_c : 0.02000000000856292,thr__L_c --> 2obut_c + nh4_c,b3772 or b3117
KARA2,0.21660375585206282,1.0,20.116565499629676,0.004337610515324283,;2ahbut_c : 0.0011251874271059493;nadp_c : 0.0020000000008562916;23dhmp_c : 0.02000000000856292;nadph_c : 0.02000000000856292;h_c : 1.0,2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c,b3774
ACHBS,0.21660375585206282,1.0,26.28888839159864,0.00023107771524309275,;2ahbut_c : 0.0011251874271059493;h_c : 1.0;pyr_c : 1.3223265105347658e-05;2obut_c : 0.02000000000856292;co2_c : 1.3922614394250121e-05,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,( b3670 and b3671 ) or ( b0077 and b0078 )
ILETA_reverse,0.21660375585206282,1.0,23.198534364910987,0.0003362842356171915,;akg_c : 4.999999992621096e-07;3mop_c : 0.02000000000856292;ile__L_c : 4.5950332104230184e-06;glu__L_c : 5.731168982612922e-06,3mop_c + glu__L_c --> akg_c + ile__L_c,b3770
DHAD2,0.21660375585206282,1.0,35.5,2.8366088505019146e-05,;23dhmp_c : 0.02000000000856292;h2o_c : 1.0;3mop_c : 0.02000000000856292,23dhmp_c --> 3mop_c + h2o_c,b3771
HACD7,0.2073045167157943,1.0,5.890354026733268,0.000464958600557127,;h_c : 1.0;nadh_c : 0.0007084583731630467;3ohdcoa_c : 1.913801709758091e-05;nad_c : 0.007084583731630468;3hhdcoa_c : 0.00018646596236335063,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c,b2341 or b3846
ECOAH6,0.2073045167157943,1.0,14.571280018435138,0.00043661320646264855,;h2o_c : 1.0;td2coa_c : 4.999999992621096e-07;3htdcoa_c : 0.00018646596236335063,3htdcoa_c --> h2o_c + td2coa_c,b2341 or b3846
ACACT7r,0.2073045167157943,1.0,-14.571280018435044,0.0002328628734281528,;tdcoa_c : 4.999999992621096e-07;3ohdcoa_c : 1.913801709758091e-05;coa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,b2342 or b3845
ECOAH7,0.2073045167157943,1.0,14.571280018435138,0.0004315813713681539,;h2o_c : 1.0;3hhdcoa_c : 0.00018646596236335063;hdd2coa_c : 4.999999992621096e-07,3hhdcoa_c --> h2o_c + hdd2coa_c,b2341 or b3846
HACD6,0.2073045167157943,1.0,5.890354026733268,0.000507424049877905,;h_c : 1.0;nadh_c : 0.0007084583731630467;3htdcoa_c : 0.00018646596236335063;nad_c : 0.007084583731630468;3otdcoa_c : 1.913801709758091e-05,3otdcoa_c + h_c + nadh_c --> 3htdcoa_c + nad_c,b3846 or b2341
ACOAD6f_reverse,0.2073045167157943,1.0,21.771279018435,1.848183564715519e-05,;fad_c : 0.02000000000856292;td2coa_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07;tdcoa_c : 4.999999992621096e-07,fadh2_c + td2coa_c --> fad_c + tdcoa_c,b0221
ACACT6r,0.2073045167157943,1.0,-14.571280018435044,0.0002085463570929618,;3otdcoa_c : 1.913801709758091e-05;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07;ddcacoa_c : 4.999999992621096e-07,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,b2342 or b3845
EX_so4_e_reverse,0.1877442795681842,1.0,-9999.0,-9999.0,;so4_e : 1.0, --> so4_e,
SO4t2pp,0.1877442795681842,1.0,-9999.0,-9999.0,;so4_p : 1.0;h_c : 1.0;h_p : 1.0;so4_c : 0.02000000000856292,h_p + so4_p --> h_c + so4_c,b2413
SO4tex,0.1877442795681842,1.0,-9999.0,-9999.0,;so4_p : 1.0;so4_e : 1.0,so4_e --> so4_p,b1377 or b0241 or b0929 or b2215
TRDR,0.18451008576004035,1.0,14.838366954831647,0.00023780326000658034,;h_c : 1.0;trdox_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;trdrd_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,( b0888 and b3781 ) or ( b2582 and b0888 )
PAPSR,0.18451008576004035,1.0,76.81782831146,0.00022276723924522152,;h_c : 1.0;trdrd_c : 4.999999992621096e-07;pap_c : 4.999999992621096e-07;paps_c : 4.999999992621096e-07;so3_c : 4.999999992621096e-07;trdox_c : 4.999999992621096e-07,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,( b2582 and b2762 ) or ( b3781 and b2762 )
SADT2,0.18451008576004035,1.0,52.948838860818014,0.0001580426017867078,;pi_c : 4.999999992620972e-07;ppi_c : 3.4549857648675275e-05;atp_c : 5.411968104158758e-05;aps_c : 4.999999992621096e-07;h2o_c : 1.0;gdp_c : 4.999999992621096e-07;so4_c : 0.02000000000856292;gtp_c : 2.9832196241931154e-05,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,b2752 and b2751
BPNT,0.18451008576004035,1.0,41.57526927458997,6.331095504454445e-05,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;amp_c : 5.411968104158752e-06;pap_c : 4.999999992621096e-07,h2o_c + pap_c --> amp_c + pi_c,b4214
SULR,0.18451008576004035,1.0,136.51510086449494,0.0003356986906191377,;nadp_c : 0.0020000000008562916;h2o_c : 1.0;nadph_c : 0.02000000000856292;h_c : 1.0;so3_c : 4.999999992621096e-07;h2s_c : 4.999999992621096e-07,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,b2764 and b2763
SERAT,0.18451008576004035,1.0,36.63439481109,3.954099692867155e-05,;acser_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292;coa_c : 4.999999992621096e-07;ser__L_c : 1.2707993127492566e-06,accoa_c + ser__L_c --> acser_c + coa_c,b3607
CYSS,0.18451008576004035,1.0,2.209998999999982,0.00012678866758924535,;ac_c : 0.000984057327574355;h2s_c : 4.999999992621096e-07;cys__L_c : 0.02000000000856292;acser_c : 4.999999992621096e-07;h_c : 1.0,acser_c + h2s_c --> ac_c + cys__L_c + h_c,b2421 or b2414
ADSK,0.18451008576004035,1.0,22.238366954831648,5.200132546360663e-05,;h_c : 1.0;aps_c : 4.999999992621096e-07;adp_c : 5.411968104158752e-06;atp_c : 5.411968104158758e-05;paps_c : 4.999999992621096e-07,aps_c + atp_c --> adp_c + h_c + paps_c,b2750
IMPD,0.18133851811139035,1.0,3.3245288995266797,0.001455812491355313,;h_c : 1.0;h2o_c : 1.0;nadh_c : 0.0007084583731630467;nad_c : 0.007084583731630468;imp_c : 0.02000000000856292;xmp_c : 3.2209127830676684e-05,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,b2508
GK1,0.18133851811139035,1.0,14.571280018435175,2.8295405135334622e-05,;gdp_c : 4.999999992621096e-07;adp_c : 5.411968104158752e-06;gmp_c : 5.18670125545646e-06;atp_c : 5.411968104158758e-05,atp_c + gmp_c --> adp_c + gdp_c,b3648
GMPS,0.18133851811139035,1.0,-9999.0,0.0004368693999801037,;h_c : 1.0;amp_c : 5.411968104158752e-06;ppi_c : 3.4549857648675275e-05;atp_c : 5.411968104158758e-05;nh4_c : 0.02000000000856292;xmp_c : 3.2209127830676684e-05;gmp_c : 5.18670125545646e-06,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + 2.0 h_c + ppi_c,b2507
ASNS2,0.17971843900924722,1.0,29.162676916123132,9.629807925331704e-05,;h_c : 1.0;asp__L_c : 4.999999992621096e-07;amp_c : 5.411968104158752e-06;atp_c : 5.411968104158758e-05;ppi_c : 3.4549857648675275e-05;nh4_c : 0.02000000000856292;asn__L_c : 0.00023619015622677888,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c,b3744 or b0674
G5SD,0.16480744865359043,1.0,22.927474284726713,0.00014593961179305603,;nadp_c : 0.0020000000008562916;pi_c : 4.999999992620972e-07;nadph_c : 0.02000000000856292;h_c : 1.0;glu5p_c : 4.999999992621096e-07;glu5sa_c : 0.02000000000856292,glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,b0243
G5SADs,0.16480744865359043,1.0,12.757440963129866,-9999.0,;h_c : 1.0;h2o_c : 1.0;1pyr5c_c : 4.686333097377458e-06;glu5sa_c : 0.02000000000856292,glu5sa_c --> 1pyr5c_c + h2o_c + h_c,s0001
P5CR,0.16480744865359043,1.0,31.349259624936614,4.0264662857217255e-05,;h_c : 1.0;1pyr5c_c : 4.686333097377458e-06;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;pro__L_c : 0.016044442138114186,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,b0386
GLU5K,0.16480744865359043,1.0,-14.571280018435194,7.152002352985332e-05,;adp_c : 5.411968104158752e-06;glu5p_c : 4.999999992621096e-07;atp_c : 5.411968104158758e-05;glu__L_c : 5.731168982612922e-06,atp_c + glu__L_c --> adp_c + glu5p_c,b0242
Ktex,0.14552604702384997,1.0,-9999.0,-9999.0,;k_p : 1.0;k_e : 1.0,k_e --> k_p,b1377 or b0241 or b0929 or b2215
Kt2pp,0.14552604702384997,1.0,-9999.0,-9999.0,;k_p : 1.0;h_c : 1.0;h_p : 1.0;k_c : 4.999999992621096e-07,h_p + k_p --> h_c + k_c,( b1363 and b1291 and b3290 ) or ( b1291 and b3849 and b3290 ) or b1250 or b3747
EX_k_e_reverse,0.14552604702384997,1.0,-9999.0,-9999.0,;k_e : 1.0, --> k_e,
PHETA1_reverse,0.1381242314119291,1.0,23.198534364911026,0.00015186961342840066,;akg_c : 4.999999992621096e-07;phpyr_c : 0.02000000000856292;phe__L_c : 2.341821589074687e-05;glu__L_c : 5.731168982612922e-06,glu__L_c + phpyr_c --> akg_c + phe__L_c,b0928 or b4054 or b3770
