,flux,z,f,enz,met_concentration,reaction,gpr
PRFGS,0.32766780088988684,1.0,-9999.0,0.0009193077718640905,;gln__L_c : 4.999999992621096e-07;fgam_c : 4.999999992621096e-07;h_c : 1.0;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;fpram_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;glu__L_c : 0.0013516071481578973;h2o_c : 1.0,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,b2557
GARFT,0.32766780088988684,1.0,8.220234386969405,1.888502642899794e-05,;10fthf_c : 4.999999992621096e-07;h_c : 1.0;gar_c : 0.02000000000856292;fgam_c : 4.999999992621096e-07;thf_c : 0.00033842288196768395,10fthf_c + gar_c --> fgam_c + h_c + thf_c,b2500
GLUPRT,0.32766780088988684,1.0,52.31182988430144,8.428642412693119e-05,;prpp_c : 5.241940033324529e-06;ppi_c : 6.207153639009681e-07;gln__L_c : 4.999999992621096e-07;pram_c : 0.02000000000856292;glu__L_c : 0.0013516071481578973;h2o_c : 1.0,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,b2312
PRAGSr,0.32766780088988684,1.0,10.6168858710239,0.00020907208105538298,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;gar_c : 0.02000000000856292;gly_c : 9.927547036179745e-06;pram_c : 0.02000000000856292;adp_c : 2.600959520528581e-06;h_c : 1.0,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,b4005
PRAIS,0.32766780088988684,1.0,-9999.0,0.00033544080941953644,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;air_c : 4.999999992621096e-07;fpram_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;h_c : 1.0,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,b2499
PRASCSi,0.32750470457970565,1.0,39.34255803686982,0.0007016658339845499,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;5aizc_c : 4.999999992621096e-07;h_c : 1.0;25aics_c : 0.02000000000856292;asp__L_c : 0.005015855295473129,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,b2476
AIRC2,0.32750470457970565,1.0,39.677038164961346,2.3311139787152656e-05,;hco3_c : 3.3502907600691315e-07;5caiz_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;air_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;h_c : 1.0;pi_c : 0.020000000008563314,air_c + atp_c + hco3_c --> 5caiz_c + adp_c + h_c + pi_c,b0522
AIRC3_reverse,0.32750470457970565,1.0,38.1,0.00012442589527637468,;5aizc_c : 4.999999992621096e-07;5caiz_c : 4.999999992621096e-07,5caiz_c --> 5aizc_c,b0523
ADSL2r,0.32750470457970565,1.0,7.919930130567206,0.0003126020274976081,;25aics_c : 0.02000000000856292;fum_c : 0.00039358202322705246;aicar_c : 0.02000000000856292,25aics_c --> aicar_c + fum_c,b1131
VALTA_reverse,0.30948951035378613,1.0,31.94988525279436,0.00033306854690336467,;3mob_c : 1.334468125186772e-05;glu__L_c : 0.0013516071481578973;val__L_c : 4.999999992621096e-07;akg_c : 4.999999992621096e-07,3mob_c + glu__L_c --> akg_c + val__L_c,b3770
NDPK2,0.29190363242347606,1.0,-0.4818674321377343,0.00018347274809599,;udp_c : 1.1721111827818394e-06;atp_c : 2.6009595205285837e-05;utp_c : 3.872080601408625e-05;adp_c : 2.600959520528581e-06,atp_c + udp_c --> adp_c + utp_c,b0474 or b2518
SHK3Dr,0.2787403705824316,1.0,61.691513405404486,0.00017782934333060977,;skm_c : 0.02000000000856292;3dhsk_c : 4.705611162461178e-06;nadph_c : 0.02000000000856292;h_c : 1.0;nadp_c : 0.0020000000008562916,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,b3281 or b1692
DDPA,0.2787403705824316,1.0,50.97182077194948,7.528983241026938e-05,;e4p_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;2dda7p_c : 4.999999992621096e-07;pep_c : 1.9142030294573105e-05;h2o_c : 1.0,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,b0754 or b2601 or b1704
DHQTi,0.2787403705824316,1.0,-0.4818674321378422,3.604543438258777e-05,;3dhsk_c : 4.705611162461178e-06;3dhq_c : 4.999999992621096e-07;h2o_c : 1.0,3dhq_c --> 3dhsk_c + h2o_c,b1693
CHORS,0.2787403705824316,1.0,30.86038634832995,7.215061759773164e-05,;3psme_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;chor_c : 0.02000000000856292,3psme_c --> chor_c + pi_c,b2329
SHKK,0.2787403705824316,1.0,31.202101819107,8.713537281863376e-05,;skm_c : 0.02000000000856292;skm5p_c : 2.2919164832699117e-05;atp_c : 2.6009595205285837e-05;h_c : 1.0;adp_c : 2.600959520528581e-06,atp_c + skm_c --> adp_c + h_c + skm5p_c,b3390 or b0388
PSCVT,0.2787403705824316,1.0,4.336806889239124,0.00016995714782146726,;3psme_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;skm5p_c : 2.2919164832699117e-05;pep_c : 1.9142030294573105e-05,pep_c + skm5p_c --> 3psme_c + pi_c,b0908
DHQS,0.2787403705824316,1.0,141.08910732989494,3.8595813208685116e-05,;pi_c : 0.020000000008563314;2dda7p_c : 4.999999992621096e-07;3dhq_c : 4.999999992621096e-07,2dda7p_c --> 3dhq_c + pi_c,b3389
UMPK,0.2764877399304375,1.0,8.341178273437826,0.0001628089300294775,;udp_c : 1.1721111827818394e-06;ump_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06,atp_c + ump_c --> adp_c + udp_c,b0910 or b0171
DAPE,0.2713023011897633,1.0,-0.4818674321377643,2.7102059181682577e-05,;26dap_LL_c : 1.3549181607033666e-06;26dap__M_c : 3.157416145736701e-06,26dap_LL_c --> 26dap__M_c,b3809
THDPS,0.2713023011897633,1.0,1.483656994842395,0.0009386337405015501,;sl2a6o_c : 4.999999992621096e-07;succoa_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;thdp_c : 0.02000000000856292;h2o_c : 1.0,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,b0166
DHDPRy,0.2713023011897633,1.0,0.20964597326664247,0.00015479626495206952,;nadp_c : 0.0020000000008562916;23dhdp_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0;thdp_c : 0.02000000000856292,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,b0031
SDPDS,0.2713023011897633,1.0,26.84685354942731,7.266598304879663e-06,;26dap_LL_c : 1.3549181607033666e-06;h2o_c : 1.0;succ_c : 4.999999992621096e-07;sl26da_c : 4.999999992621096e-07,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,b2472
SDPTA_reverse,0.2713023011897633,1.0,21.17976561303054,0.0003997518830357001,;sl2a6o_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973;akg_c : 4.999999992621096e-07;sl26da_c : 4.999999992621096e-07,glu__L_c + sl2a6o_c --> akg_c + sl26da_c,b2662 or b1302 or b3359 or b1748 or b0907
DHDPS,0.2713023011897633,1.0,76.58396125124455,0.00021423290293641993,;aspsa_c : 4.999999992621096e-07;23dhdp_c : 4.999999992621096e-07;h2o_c : 1.0;h_c : 1.0;pyr_c : 5.00347068616984e-07,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,b2478
ECOAH2,0.2602812325881132,1.0,0.4818674321378078,0.00041361309390279674,;hx2coa_c : 4.999999992621096e-07;3hhcoa_c : 8.882009638066329e-07;h2o_c : 1.0,3hhcoa_c --> h2o_c + hx2coa_c,b2341 or b3846
HACD3,0.2602812325881132,1.0,10.579765613030602,0.0005066607382400404,;3oocoa_c : 4.999999992621096e-07;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;3hocoa_c : 7.906646108422748e-07,3oocoa_c + h_c + nadh_c --> 3hocoa_c + nad_c,b3846 or b2341
ACOAD1fr,0.2602812325881132,1.0,-0.4818674321376477,0.00026359967252231696,;fad_c : 8.201879091248348e-05;btcoa_c : 0.02000000000856292;b2coa_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07,b2coa_c + fadh2_c --> btcoa_c + fad_c,b1695
ACACT5r,0.2602812325881132,1.0,-0.48186743213771166,0.00021721960668139376,;3oddcoa_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;dcacoa_c : 2.9712448732464892e-05;accoa_c : 0.02000000000856292,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,b3845 or b2342
ECOAH3,0.2602812325881132,1.0,0.4818674321377505,0.0004546195836133192,;3hocoa_c : 7.906646108422748e-07;oc2coa_c : 4.999999992621096e-07;h2o_c : 1.0,3hocoa_c --> h2o_c + oc2coa_c,b2341 or b3846
ECOAH5,0.2602812325881132,1.0,0.4818674321377505,0.00044554589484187393,;dd2coa_c : 4.999999992621096e-07;h2o_c : 1.0;3hddcoa_c : 7.906646108422748e-07,3hddcoa_c --> dd2coa_c + h2o_c,b2341 or b3846
ECOAH1,0.2602812325881132,1.0,0.4818674321376246,0.00046490820701370836,;3hbcoa_c : 2.630397242950264e-06;b2coa_c : 4.999999992621096e-07;h2o_c : 1.0,3hbcoa_c --> b2coa_c + h2o_c,b2341 or b3846
ACACT1r,0.2602812325881132,1.0,22.9123779764074,0.0001622197516861475,;aacoa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06,2.0 accoa_c --> aacoa_c + coa_c,b2342 or b2224 or b3845
ACOAD3f_reverse,0.2602812325881132,1.0,25.612377976407423,1.8120659180072542e-05,;fad_c : 8.201879091248348e-05;occoa_c : 2.7495343676039325e-05;oc2coa_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07,fadh2_c + oc2coa_c --> fad_c + occoa_c,b0221
ACACT4r,0.2602812325881132,1.0,-0.481867432137669,0.0002535187840639361,;3odcoa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;occoa_c : 2.7495343676039325e-05,accoa_c + occoa_c --> 3odcoa_c + coa_c,b2342 or b3845
HACD2,0.2602812325881132,1.0,14.279765613030545,0.0005139073698754135,;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;3hhcoa_c : 8.882009638066329e-07;3ohcoa_c : 4.999999992621096e-07,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c,b3846 or b2341
ACOAD4f_reverse,0.2602812325881132,1.0,22.61237797640746,1.8120659180072542e-05,;fad_c : 8.201879091248348e-05;dc2coa_c : 4.999999992621096e-07;dcacoa_c : 2.9712448732464892e-05;fadh2_c : 4.999999992621096e-07,dc2coa_c + fadh2_c --> dcacoa_c + fad_c,b0221
ACACT3r,0.2602812325881132,1.0,-0.48186743213770455,0.00030059478043993707,;3oocoa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;hxcoa_c : 2.9712448732464892e-05,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,b2342 or b3845
ACOAD2f_reverse,0.2602812325881132,1.0,21.512377976407464,1.8120659180072542e-05,;fad_c : 8.201879091248348e-05;hx2coa_c : 4.999999992621096e-07;hxcoa_c : 2.9712448732464892e-05;fadh2_c : 4.999999992621096e-07,fadh2_c + hx2coa_c --> fad_c + hxcoa_c,b0221
ACACT2r,0.2602812325881132,1.0,13.912377976407399,0.00023628193213646952,;btcoa_c : 0.02000000000856292;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;3ohcoa_c : 4.999999992621096e-07,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,b2342 or b3845
HACD4,0.2602812325881132,1.0,10.579765613030602,0.0005203425850507467,;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;3hdcoa_c : 7.906646108422748e-07;3odcoa_c : 4.999999992621096e-07,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c,b3846 or b2341
HACD5,0.2602812325881132,1.0,10.579765613030602,0.0004989019275550778,;nadh_c : 4.999999992621078e-07;3oddcoa_c : 4.999999992621096e-07;nad_c : 4.999999992621083e-06;h_c : 1.0;3hddcoa_c : 7.906646108422748e-07,3oddcoa_c + h_c + nadh_c --> 3hddcoa_c + nad_c,b3846 or b2341
ACOAD5f_reverse,0.2602812325881132,1.0,25.612377976407423,1.8120659180072542e-05,;ddcacoa_c : 2.7495343676039325e-05;dd2coa_c : 4.999999992621096e-07;fad_c : 8.201879091248348e-05;fadh2_c : 4.999999992621096e-07,dd2coa_c + fadh2_c --> ddcacoa_c + fad_c,b0221
ECOAH4,0.2602812325881132,1.0,0.4818674321377505,0.0004820036277177411,;dc2coa_c : 4.999999992621096e-07;3hdcoa_c : 7.906646108422748e-07;h2o_c : 1.0,3hdcoa_c --> dc2coa_c + h2o_c,b2341 or b3846
HACD1,0.2602812325881132,1.0,4.879765613030727,0.0005172802310687744,;3hbcoa_c : 2.630397242950264e-06;h_c : 1.0;nad_c : 4.999999992621083e-06;aacoa_c : 4.999999992621096e-07;nadh_c : 4.999999992621078e-07,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c,b3846 or b2341
DAPDC,0.2509788919196865,1.0,35.32782831146018,8.048283046443998e-05,;26dap__M_c : 3.157416145736701e-06;co2_c : 1.6751453800345658e-07;h_c : 1.0;lys__L_c : 0.005637765719454718,26dap__M_c + h_c --> co2_c + lys__L_c,b2838
ORPT_reverse,0.24193472612719022,1.0,18.85563461800976,0.0003175212628681371,;ppi_c : 6.207153639009681e-07;prpp_c : 5.241940033324529e-06;orot5p_c : 4.999999992621096e-07;orot_c : 0.00462632984348457,orot_c + prpp_c --> orot5p_c + ppi_c,b3642
ASPCT,0.24193472612719022,1.0,18.270653394646047,0.0002394000939121022,;asp__L_c : 0.005015855295473129;pi_c : 0.020000000008563314;cbasp_c : 5.157060791629312e-06;cbp_c : 5.439981265795979e-06;h_c : 1.0,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,( b4244 and b4245 ) or b4245
DHORDfum,0.24193472612719022,1.0,44.04475173032001,-9999.0,;dhor__S_c : 4.999999992621096e-07;orot_c : 0.00462632984348457;fum_c : 0.00039358202322705246;succ_c : 4.999999992621096e-07,dhor__S_c + fum_c --> orot_c + succ_c,
DHORTS_reverse,0.24193472612719022,1.0,-0.4818674321378147,0.0003837294277088353,;dhor__S_c : 4.999999992621096e-07;h_c : 1.0;cbasp_c : 5.157060791629312e-06;h2o_c : 1.0,cbasp_c + h_c --> dhor__S_c + h2o_c,b1062
OMPDC,0.24193472612719022,1.0,66.73806269842936,7.378505116251212e-05,;ump_c : 4.999999992621096e-07;orot5p_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;h_c : 1.0,h_c + orot5p_c --> co2_c + ump_c,b1281
CHORM,0.2365145164644441,1.0,25.36498611728952,8.077833096062687e-05,;chor_c : 0.02000000000856292;pphn_c : 0.003826673533123154,chor_c --> pphn_c,b2599 or b2600
ADSL1r,0.21890304045950126,1.0,5.767087936396763,0.00031341321200644237,;amp_c : 2.600959520528581e-06;fum_c : 0.00039358202322705246;dcamp_c : 4.999999992621096e-07,dcamp_c --> amp_c + fum_c,b1131
ADSS,0.21890304045950126,1.0,8.714779495740803,0.0008723875800527084,;pi_c : 0.020000000008563314;h_c : 1.0;asp__L_c : 0.005015855295473129;gtp_c : 4.999999992621096e-07;gdp_c : 4.999999992621096e-07;imp_c : 0.0007273946050793954;dcamp_c : 4.999999992621096e-07,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,b4177
ARGSS,0.21633445641646531,1.0,31.375395342550625,0.001070907069088346,;ppi_c : 6.207153639009681e-07;amp_c : 2.600959520528581e-06;atp_c : 2.6009595205285837e-05;argsuc_c : 1.8959847634022446e-05;h_c : 1.0;citr__L_c : 1.4083110704974498e-05;asp__L_c : 0.005015855295473129,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,b3172
ARGSL,0.21633445641646531,1.0,9.648955368534509,0.0002748878898642575,;argsuc_c : 1.8959847634022446e-05;arg__L_c : 8.97416009625129e-06;fum_c : 0.00039358202322705246,argsuc_c --> arg__L_c + fum_c,b3960
OCBT,0.21633445641646531,1.0,9.589107329894997,0.0001738285977199576,;citr__L_c : 1.4083110704974498e-05;pi_c : 0.020000000008563314;cbp_c : 5.439981265795979e-06;h_c : 1.0;orn_c : 2.4824845112792703e-05,cbp_c + orn_c --> citr__L_c + h_c + pi_c,b4254 or b0273
ACGK,0.21633445641620597,1.0,-0.48186743213777206,0.00019429681450904208,;atp_c : 2.6009595205285837e-05;acglu_c : 0.005898709994897187;acg5p_c : 4.999999992621087e-07;adp_c : 2.600959520528581e-06,acglu_c + atp_c --> acg5p_c + adp_c,b3959
ACGS,0.21633445641620597,1.0,48.383656994842354,1.296615113392763e-05,;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;glu__L_c : 0.0013516071481578973;h_c : 1.0;acglu_c : 0.005898709994897187,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,b2818
ACOTA_reverse,0.21633445641620597,1.0,29.689107329894764,0.0002895393401077924,;glu__L_c : 0.0013516071481578973;acorn_c : 4.999999992621096e-07;akg_c : 4.999999992621096e-07;acg5sa_c : 0.0017935294671219074,acg5sa_c + glu__L_c --> acorn_c + akg_c,b2662 or b1748 or b3359 or b1302
AGPR_reverse,0.21633445641620597,1.0,-0.4818674321376317,9.001942141438517e-05,;pi_c : 0.020000000008563314;acg5p_c : 4.999999992621087e-07;h_c : 1.0;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;acg5sa_c : 0.0017935294671219074,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c,b3958
ACODA,0.21633445641620597,1.0,21.374986117289673,9.787585604618182e-05,;h2o_c : 1.0;ac_c : 4.172661294810087e-06;acorn_c : 4.999999992621096e-07;orn_c : 2.4824845112792703e-05,acorn_c + h2o_c --> ac_c + orn_c,b3957
ILETA_reverse,0.21248523722256607,1.0,43.00848659459554,0.0003298901041592799,;3mop_c : 0.02000000000856292;glu__L_c : 0.0013516071481578973;ile__L_c : 4.999999992621096e-07;akg_c : 4.999999992621096e-07,3mop_c + glu__L_c --> akg_c + ile__L_c,b3770
ACHBS,0.21248523722256607,1.0,43.33323799117325,0.00022668398775971423,;2obut_c : 0.02000000000856292;co2_c : 1.6751453800345658e-07;h_c : 1.0;2ahbut_c : 4.7710899506890555e-06;pyr_c : 5.00347068616984e-07,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,( b3670 and b3671 ) or ( b0077 and b0078 )
THRD_L,0.21248523722256607,1.0,34.889107329895,0.00013125660977232094,;2obut_c : 0.02000000000856292;thr__L_c : 0.02000000000856292;nh4_c : 0.02000000000856292,thr__L_c --> 2obut_c + nh4_c,b3772 or b3117
KARA2,0.21248523722256607,1.0,6.0271529133322925,0.0042551348922927725,;nadp_c : 0.0020000000008562916;23dhmp_c : 0.02000000000856292;nadph_c : 0.02000000000856292;h_c : 1.0;2ahbut_c : 4.7710899506890555e-06,2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c,b3774
DHAD2,0.21248523722256607,1.0,35.5,2.7826733757940497e-05,;3mop_c : 0.02000000000856292;23dhmp_c : 0.02000000000856292;h2o_c : 1.0,23dhmp_c --> 3mop_c + h2o_c,b3771
ECOAH7,0.20336281445543136,1.0,0.4818674321377505,0.00042337525365300244,;hdd2coa_c : 4.999999992621096e-07;3hhdcoa_c : 7.906646108422748e-07;h2o_c : 1.0,3hhdcoa_c --> h2o_c + hdd2coa_c,b2341 or b3846
HACD7,0.20336281445543136,1.0,10.579765613030602,0.00045611784592319,;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;3hhdcoa_c : 7.906646108422748e-07;3ohdcoa_c : 4.999999992621096e-07,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c,b2341 or b3846
ACACT7r,0.20336281445543136,1.0,-0.4818674321376619,0.00022843520282508182,;tdcoa_c : 2.7495343676039325e-05;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;3ohdcoa_c : 4.999999992621096e-07,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,b2342 or b3845
ACOAD6f_reverse,0.20336281445543136,1.0,25.612377976407423,1.8130420760011547e-05,;td2coa_c : 4.999999992621096e-07;fad_c : 8.201879091248348e-05;tdcoa_c : 2.7495343676039325e-05;fadh2_c : 4.999999992621096e-07,fadh2_c + td2coa_c --> fad_c + tdcoa_c,b0221
HACD6,0.20336281445543136,1.0,10.579765613030602,0.0004977758542859665,;nadh_c : 4.999999992621078e-07;3otdcoa_c : 4.999999992621096e-07;nad_c : 4.999999992621083e-06;3htdcoa_c : 7.906646108422748e-07;h_c : 1.0,3otdcoa_c + h_c + nadh_c --> 3htdcoa_c + nad_c,b3846 or b2341
ACACT6r,0.20336281445543136,1.0,-0.4818674321376619,0.00020458104239472612,;ddcacoa_c : 2.7495343676039325e-05;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;3otdcoa_c : 4.999999992621096e-07,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,b2342 or b3845
ECOAH6,0.20336281445543136,1.0,0.4818674321377505,0.00042831141309083526,;td2coa_c : 4.999999992621096e-07;3htdcoa_c : 7.906646108422748e-07;h2o_c : 1.0,3htdcoa_c --> h2o_c + td2coa_c,b2341 or b3846
EX_so4_e_reverse,0.18417449699474567,1.0,-9999.0,-9999.0,;so4_e : 1.0, --> so4_e,
SO4t2pp,0.18417449699474567,1.0,-9999.0,-9999.0,;h_p : 1.0;h_c : 1.0;so4_c : 0.02000000000856292;so4_p : 1.0,h_p + so4_p --> h_c + so4_c,b2413
SO4tex,0.18417449699474567,1.0,-9999.0,-9999.0,;so4_e : 1.0;so4_p : 1.0,so4_e --> so4_p,b1377 or b0241 or b0929 or b2215
ADSK,0.18100179836888908,1.0,-0.48186743213769034,5.101256870434532e-05,;paps_c : 0.0033494781318138;h_c : 1.0;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;aps_c : 4.999999992621096e-07,aps_c + atp_c --> adp_c + h_c + paps_c,b2750
TRDR,0.18100179836888908,1.0,14.838366954831649,0.00023328165255504646,;h_c : 1.0;nadph_c : 0.02000000000856292;trdox_c : 4.999999992621096e-07;trdrd_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,( b0888 and b3781 ) or ( b2582 and b0888 )
PAPSR,0.18100179836888908,1.0,49.567087936396675,0.00021853152772090956,;paps_c : 0.0033494781318138;trdrd_c : 4.999999992621096e-07;h_c : 1.0;trdox_c : 4.999999992621096e-07;pap_c : 0.0032497165956442003;so3_c : 0.02000000000856292,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,( b2582 and b2762 ) or ( b3781 and b2762 )
SERAT,0.18100179836888908,1.0,28.583656994842393,3.878916170846131e-05,;ser__L_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;acser_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292,accoa_c + ser__L_c --> acser_c + coa_c,b3607
BPNT,0.18100179836888908,1.0,38.77851891619217,6.21071562148513e-05,;amp_c : 2.600959520528581e-06;pi_c : 0.020000000008563314;pap_c : 0.0032497165956442003;h2o_c : 1.0,h2o_c + pap_c --> amp_c + pi_c,b4214
CYSS,0.18100179836888908,1.0,48.70370709885462,0.00012437789919134484,;h_c : 1.0;h2s_c : 0.02000000000856292;acser_c : 4.999999992621096e-07;cys__L_c : 0.0027946098767316504;ac_c : 4.172661294810087e-06,acser_c + h2s_c --> ac_c + cys__L_c + h_c,b2421 or b2414
SADT2,0.18100179836888908,1.0,23.551291240929594,0.00015503756894620424,;so4_c : 0.02000000000856292;gdp_c : 4.999999992621096e-07;gtp_c : 4.999999992621096e-07;ppi_c : 6.207153639009681e-07;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;aps_c : 4.999999992621096e-07;h2o_c : 1.0,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,b2752 and b2751
SULR,0.18100179836888908,1.0,136.51510086449494,0.00032931569275387857,;h2o_c : 1.0;h_c : 1.0;nadph_c : 0.02000000000856292;h2s_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;so3_c : 0.02000000000856292,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,b2764 and b2763
GMPS,0.1778905351244458,1.0,-9999.0,0.0004285627353269671,;amp_c : 2.600959520528581e-06;ppi_c : 6.207153639009681e-07;atp_c : 2.6009595205285837e-05;xmp_c : 3.4185106628755486e-06;nh4_c : 0.02000000000856292;gmp_c : 4.999999992621096e-07;h_c : 1.0,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + 2.0 h_c + ppi_c,b2507
GK1,0.1778905351244458,1.0,8.538366954831647,2.775739436668255e-05,;gmp_c : 4.999999992621096e-07;gdp_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06,atp_c + gmp_c --> adp_c + gdp_c,b3648
IMPD,0.1778905351244458,1.0,0.562488167436964,0.0014281315730669485,;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;xmp_c : 3.4185106628755486e-06;h_c : 1.0;imp_c : 0.0007273946050793954;h2o_c : 1.0,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,b2508
ASNS2,0.1763012603171644,1.0,77.37946135662816,9.446706098759525e-05,;ppi_c : 6.207153639009681e-07;amp_c : 2.600959520528581e-06;atp_c : 2.6009595205285837e-05;asn__L_c : 1.0015082409191848e-06;h_c : 1.0;nh4_c : 0.02000000000856292;asp__L_c : 0.005015855295473129,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c,b3744 or b0674
G5SD,0.1616737885520365,1.0,-0.48186743213767436,0.0001431647060321312,;glu5sa_c : 0.004375426418407503;pi_c : 0.020000000008563314;glu5p_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,b0243
G5SADs,0.1616737885520365,1.0,14.609341716864268,-9999.0,;glu5sa_c : 0.004375426418407503;1pyr5c_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,glu5sa_c --> 1pyr5c_c + h2o_c + h_c,s0001
P5CR,0.1616737885520365,1.0,39.667392192798864,3.9499067803541064e-05,;1pyr5c_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;pro__L_c : 6.803264487807033e-05,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,b0386
GLU5K,0.1616737885520365,1.0,-0.48186743213781114,7.016013691047622e-05,;glu__L_c : 0.0013516071481578973;atp_c : 2.6009595205285837e-05;glu5p_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06,atp_c + glu__L_c --> adp_c + glu5p_c,b0242
Kt2pp,0.14275900481197823,1.0,-9999.0,-9999.0,;h_p : 1.0;h_c : 1.0;k_c : 4.999999992621096e-07;k_p : 1.0,h_p + k_p --> h_c + k_c,( b1363 and b1291 and b3290 ) or ( b1291 and b3849 and b3290 ) or b1250 or b3747
